id,translation,url
95bd442a3da264072ee27562f8e608d9,"{""en"": ""Acute diarrhea (< 4 days) typically does not require testing. Exceptions are patients with signs of dehydration, bloody stool, fever, severe pain, hypotension, or toxic features—particularly those who are very young or very old. These patients should have a complete blood count and measurement of electrolytes, blood urea nitrogen, and creatinine. Stool samples should be collected for microscopy, culture, and, if antibiotics have been taken recently, C. difficile toxin assay."", ""vi"": ""Tiêu chảy cấp (< 4 ngày) thường không cần phải làm xét nghiệm. Trừ trường hợp bệnh nhân có dấu hiệu mất nước, phân toàn máu, sốt, đau dữ dội, hạ huyết áp, hoặc có các biểu hiện của ngộ độc - đặc biệt là những người rất trẻ hoặc rất già. Những bệnh nhân này cần phải được làm công thức máu và đo các chất điện giải, nitơ urê máu và creatinine. Cần phải lấy mẫu phân để soi trên kính hiển vi, nuôi cấy và nếu đã dùng kháng sinh, xét nghiệm tìm độc tố C. difficile."", ""ja"": ""急性下痢（4日未満）は典型的には検査を必要としない。例外は，脱水の徴候，血便，発熱，重度の疼痛，低血圧，または毒性の特徴を有する患者，特に非常に若い患者または非常に高齢の患者である。これらの患者では，血算と電解質，血中尿素窒素，およびクレアチニンの測定を行うべきである。鏡検および培養のために，また抗菌薬を最近使用していた場合はC. difficile毒素検査用として，便検体を採取すべきである。""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/symptoms-of-gastrointestinal-disorders/diarrhea
ab27fba9f1b59ceacc73a0474599ca7a,"{""en"": ""Emollient agents (eg, docusate, mineral oil) act slowly to soften stools, making them easier to pass. However, they are not potent stimulators of defecation. Docusate is a surfactant, which allows water to enter the fecal mass to soften and increase its bulk."", ""vi"": ""Thuốc làm mềm phân (ví dụ: docusate, dầu khoáng) có tác dụng chậm để làm mềm phân, khiến cho việc bài xuất phân dễ dàng hơn. Tuy nhiên, các loại thuốc này không phải là thuốc kích thích đại tiện mạnh. Docusate là một loại thuốc có hoạt tính bề mặt, cho phép nước xâm nhập vào khối phân để làm mềm và tăng khối lượng phân."", ""ja"": ""末梢性μオピオイド受容体拮抗薬（PAMORA；例，メチルナルトレキソン，ナロキセゴール［naloxegol］，ナルデメジン）は，他の方法では消失しないオピオイド誘発性便秘の治療に使用できる。アルビモパン（alvimopan）は，術後イレウスの治療を目的とする手術患者への病院での短期使用に利用可能である。""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/symptoms-of-gastrointestinal-disorders/constipation
e9bdae9fc65f4d6a93de8e4fe05dbf8d,"{""en"": ""Alternating constipation and diarrhea with dyspepsia suggests irritable bowel syndrome     Irritable Bowel Syndrome (IBS)  Irritable bowel syndrome is characterized by recurrent abdominal discomfort or pain with at least two of the following characteristics: relation to defecation, association with a change in frequency...  read more      or excessive use of over-the-counter laxatives or antidiarrheals."", ""vi"": ""Xen kẽ giữa táo bón và tiêu chảy kèm theo khó tiêu gợi ý hội chứng ruột kích thích     Hội chứng ruột kích thích (IBS)  Hội chứng ruột kích thích được đặc trưng bởi sự khó chịu hoặc đau bụng tái phát với ít nhất hai đặc điểm sau: liên quan đến đại tiện, liên quan đến số lần đại tiện, hoặc liên quan đến sự thay...  đọc thêm      hoặc sử dụng quá nhiều thuốc nhuận tràng hoặc thuốc chống tiêu chảy không kê đơn."", ""ja"": ""消化不良とともに便秘と下痢が交互に起こる場合は， 過敏性腸症候群     過敏性腸症候群（IBS）  過敏性腸症候群は，繰り返す腹部不快感または腹痛を特徴とし，さらに排便との関連性，排便頻度の変化との関連性，または便の硬さの変化との関連性という特徴のうち少なくとも2つが認められる。原因は不明であり，病態生理も完全には解明されていない。診断は臨床的に行う。治療は対症療法であり，食事管理と薬剤投与（抗コリン薬やセロトニン受容体に作用する薬剤な...  さらに読む     かOTC医薬品の緩下薬または止瀉薬の過剰使用が示唆される。""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/symptoms-of-gastrointestinal-disorders/dyspepsia
73fae687a6e5f0024e8d2f7e0f78b631,"{""en"": ""Enterotoxins are produced by certain species (eg, Vibrio cholerae, enterotoxigenic strains of E. coli) that adhere to intestinal mucosa without invading. These toxins impair intestinal absorption and cause secretion of electrolytes and water by stimulating adenylate cyclase, resulting in watery diarrhea. C. difficile     Overview of Clostridial Infections  Clostridia are spore-forming, gram-positive, anaerobic bacilli present widely in dust, soil, and vegetation and as normal flora in mammalian gastrointestinal tracts. Pathogenic species produce...  read more      produces a similar toxin."", ""vi"": ""Độc tố ruột được tạo ra bởi một số loài nhất định (ví dụ: Vibrio cholerae, các chủng vi khuẩn sinh độc tố ruột của E. coli) bám vào niêm mạc ruột non mà không xâm nhập vào. Những chất độc này làm suy giảm khả năng hấp thụ của ruột và gây bài tiết chất điện giải và nước bằng cách kích thích men adenylate cyclase, dẫn đến tiêu chảy phân toàn nước. C. difficile     Tổng quan về Nhiễm trùng Clostridial  Clostridia là loại trực khuẩn kỵ khí, gram dương, dạng bào tử, hiện diện rộng rãi trong bụi, đất, thảm thực vật và là hệ thực vật bình thường trong đường tiêu hóa của động vật có vú. Các loài...  đọc thêm      cũng sản xuất một độc tố tương tự."", ""ja"": ""腸管病原性大腸菌（E. coli）は，水様性下痢を引き起こす。この亜型は，かつては保育所における下痢症のアウトブレイクの一般的な原因であったが，現在ではまれである。""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/gastroenteritis/overview-of-gastroenteritis
6065320a3692796320d7922989f1383c,"{""en"": ""Norovirus is the most common cause of acute viral gastroenteritis in the United States in all age groups."", ""vi"": ""Norovirus là nguyên nhân phổ biến nhất gây viêm dạ dày ruột cấp tính do vi rút ở Hoa Kỳ ở mọi lứa tuổi."", ""ja"": ""アストロウイルスは年齢層を問わず感染しうるが，通常は乳幼児に感染する。感染は冬に最も多い。糞口感染により発生する。潜伏期間は3～4日である。""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/gastroenteritis/norovirus-gastroenteritis
6065320a3692796320d7922989f1383c,"{""en"": ""1. Centers for Disease Control and Prevention (CDC): Norovirus Burden and Trends. Accessed May 12, 2023."", ""vi"": ""1. Centers for Disease Control and Prevention (CDC): Gánh nặng và xu hướng của Norovirus Truy cập ngày 12 tháng 5 năm 2023."", ""ja"": ""便検査""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/gastroenteritis/norovirus-gastroenteritis
95bd442a3da264072ee27562f8e608d9,"{""en"": ""Certain findings raise suspicion of an organic or more serious etiology of diarrhea:"", ""vi"": ""Một số dấu hiệu nhất định cho nghi ngờ về nguyên nhân gây tiêu chảy là một cơ quan hoặc trầm trọng hơn:"", ""ja"": ""特定の所見を認める場合には，下痢の病因として器質的な病態や重篤な病態の疑いが高まる：""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/symptoms-of-gastrointestinal-disorders/diarrhea
922e717f8253cd6f930882ed3dbe44ab,"{""en"": ""Rarely, a serious disorder is present."", ""vi"": ""Hiếm khi có rối loạn nghiêm trọng."", ""ja"": ""まれに，重篤な疾患が存在する。""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/symptoms-of-gastrointestinal-disorders/hiccups
242c9adba6ea4354756784a83e9ac102,"{""en"": ""Generally, antibiotics are not necessary for mild diarrhea. However, in patients with moderate to severe diarrhea (≥ 3 loose stools over 8 hours), antibiotics are given, especially if vomiting, abdominal cramps, fever, or bloody stools are present. For adults, recommended oral antibiotics include ciprofloxacin 500 mg 2 times a day for 3 days or levofloxacin 500 mg once a day for 3 days, although fluoroquinolone resistance appears to be increasing in some areas, particularly in Campylobacter. Alternatives include azithromycin 500 mg once a day for 3 days or rifaximin 200 mg 3 times a day for 3 days. For children, azithromycin 5 to 10 mg/kg once a day for 3 days is preferred. (See also an expert panel's 2017 guidelines for the prevention and treatment of travelers' diarrhea.)"", ""vi"": ""Nói chung, thuốc kháng sinh không cần thiết trong tiêu chảy nhẹ. Tuy nhiên, ở những bệnh nhân bị tiêu chảy từ vừa đến nặng (≥ 3 lần đi ngoài phân lỏng trong 8 giờ), kháng sinh được cho dụng, đặc biệt nếu có nôn ói, đau quặn bụng, sốt, hoặc phân có máu. Đối với người lớn, khuyến cáo kháng sinh uống nên dùng bao gồm ciprofloxacin 500 mg uống 2 lần/ngày trong 3 ngày hoặc levofloxacin 500 mg uống một lần/ngày trong 3 ngày, mặc dù kháng thuốc fluoroquinolon dường như đang gia tăng ở một số khu vực đặc biết với Campylobacter. Có thể dùng azithromycin 500mg 1 lần/ngày trong 3 ngày hoặc dùng rifaximin 200 mg 3 lần/ngày trong 3 ngày. Đối với trẻ em, nên dùng azithromycin 5 đến 10 mg/kg uống 1 lần/ngày trong 3 ngày. (Xem thêm Hướng dẫn phòng ngừa và điều trị tiêu chảy ở khách du lịch năm 2017 của một hội đồng chuyên gia.)"", ""ja"": ""抗菌薬の予防投与は下痢の予防に効果的であるが，有害作用と耐性菌の出現が懸念されるため，その使用はおそらく易感染性患者に限定すべきである。""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/gastroenteritis/traveler%e2%80%99s-diarrhea
70b44f66615499a9a60899c91efda7f4,"{""en"": ""Symptoms of staphylococcal food poisoning begin rapidly after ingestion of contaminated food because they are caused by a preformed enterotoxin present in the food. The symptoms typically begin 30 minutes to 8 hours after eating the contaminated food. Nausea and vomiting with abdominal cramps are most common. Diarrhea usually occurs. The symptoms usually resolve within 1 day."", ""vi"": ""Các triệu chứng của ngộ độc thực phẩm do tụ cầu bắt đầu nhanh chóng sau khi ăn phải thực phẩm bị ô nhiễm vì các triệu chứng này do một độc tố ruột đã được hình thành sẵn có trong thực phẩm gây ra. Các triệu chứng thường bắt đầu từ 30 phút đến 8 giờ sau khi ăn thực phẩm bị ô nhiễm. Buồn nôn và nôn kèm theo đau quặn bụng là phổ biến nhất. Thường xảy ra tiêu chảy. Các triệu chứng thường hết trong vòng 1 ngày."", ""ja"": ""ウイルス性胃腸炎""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/gastroenteritis/staphylococcal-food-poisoning
ab27fba9f1b59ceacc73a0474599ca7a,"{""en"": ""In many patients, constipation is associated with sluggish movement of stool through the colon. This delay may be due to drugs, organic conditions, or a disorder of defecatory function (ie, pelvic floor dysfunction), or a disorder that results from diet ( see Table: Foods Often Affecting Gastrointestinal Function     Foods Often Affecting Gastrointestinal Function          ). Patients with disordered defecation     Dyschezia  Constipation is difficult or infrequent passage of stool, hardness of stool, or a feeling of incomplete evacuation. (See also Constipation in Children.) No bodily function is more variable and...  read more      do not generate adequate rectal propulsive forces, do not relax the puborectalis and the external anal sphincter during defecation, or both. In IBS, patients have symptoms (eg, abdominal discomfort and altered bowel habits) but generally normal colonic transit and anorectal functions. However, IBS-disordered defecation may coexist."", ""vi"": ""Ở nhiều bệnh nhân, táo bón có liên quan đến quá trình di chuyển chậm của phân qua đại tràng. Sự chậm trễ này có thể là do thuốc, các tình trạng bất thường thực thể, hoặc rối loạn chức năng đại tiện (ví dụ: rối loạn chức năng của sàn chậu) hoặc rối loạn do chế độ ăn ( xem Bảng: Thực phẩm thường ảnh hưởng đến chức năng hệ tiêu hóa     Thực phẩm thường ảnh hưởng đến chức năng hệ tiêu hóa          ). Bệnh nhân bị đại tiện bất thường     Khó đại tiện  Táo bón là khó khăn hoặc giảm tần suất đại tiện, phân cứng, hoặc cảm giác tống phân không hết. (Xem thêm Táo bón ở trẻ em.) Không có chức năng cơ thể nào có nhiều biến đổi và chịu ảnh hưởng...  đọc thêm      không tạo ra lực đẩy mạnh thích hợp ra khỏi trực tràng, không làm giãn cơ mu-trực tràng và cơ thắt hậu môn ngoài khi đại tiện, hoặc cả hai. Trong hội chứng ruột kích thích, bệnh nhân có các triệu chứng (ví dụ: cảm giác khó chịu ở bụng và thay đổi thói quen đại tiện) nhưng nhìn chung thức ăn di chuyển qua đại tràng và chức năng của hậu môn trực tràng bình thường. Tuy nhiên, đại tiện theo rối loạn của hội chứng ruột kích thích có thể cùng tồn tại."", ""ja"": ""多くの患者では，便秘は大腸の便通過の遅延と関連する。この遅延は，薬剤，器質的病態，排便機能の障害（すなわち，骨盤底機能不全），または食事によってもたらされる疾患に起因することがある（ Professional.see table 消化管機能にしばしば影響する食物     消化管機能にしばしば影響する食物          ）。 排便障害     排便困難  便秘は，排便が困難，排便回数が少ない，便が硬い，残便感がある状態である。（ 小児の便秘も参照のこと。） 排便ほど変化に富み，外部の影響を受けやすい身体機能はない。排便習慣は人によって大幅に異なり，年齢，生理機能，食事，社会的および文化的影響を受ける。何の根拠もなく排便習慣のことばかり考えている人もいる。欧米では，正常な排便回数は2～3回/日から2～3回/週である。 多くの人が，毎日排便がなければならないと誤解し，排便回数がそれよりも少な...  さらに読む     のある患者は，直腸で十分な蠕動力を生み出せないか，排便時に恥骨直腸筋および外肛門括約筋を弛緩できないか，またはその両方である。過敏性腸症候群（IBS）では，患者は症状（例，腹部不快感および排便習慣の変化）を有するが，一般に結腸通過および直腸肛門機能は正常である。しかしながら，IBSと排便障害が併存することもある。""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/symptoms-of-gastrointestinal-disorders/constipation
bbeb64b954c09afdb1c0804de2301fe8,"{""en"": ""Oral or IV fluids"", ""vi"": ""Dịch theo đường uống hoặc đường tĩnh mạch"", ""ja"": ""ノロウイルス""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/gastroenteritis/rotavirus-gastroenteritis
73fae687a6e5f0024e8d2f7e0f78b631,"{""en"": ""Probiotics reference"", ""vi"": ""Tài liệu tham khảo về lợi khuẩn"", ""ja"": ""胃腸炎は通常，不快であるものの自然治癒する疾患である。電解質および水分の喪失は，その他の点では正常である成人にとっては通常ごくわずかな不都合にすぎないが，非常に低年齢の者（ Professional.see page 小児における脱水     小児における脱水  脱水とは体内水分量が著しく欠乏している状態のことであり，程度は様々であるが電解質も欠乏している状態である。症状および徴候として，口渇，嗜眠，粘膜の乾燥，尿量の減少，および，脱水の程度が進行するにつれて，頻脈，低血圧，ショックなどが現れる。診断は病歴と身体診察に基づく。治療は，経口または静注での水分および電解質補充により行う。...  さらに読む     ），高齢者，易感染者，重篤な合併症を有する患者では重篤化する可能性がある。推定では世界全体で毎年150万～250万人の小児が感染性胃腸炎で死亡しており (1     総論の参考文献  胃腸炎は，胃，小腸，および大腸の粘膜組織に炎症が生じる病態である。大半の症例が感染性胃腸炎であるが，薬剤や化学的毒性物質（例，金属，植物性物質）の摂取後に発生する場合もある。感染は食品，水，またはヒトからヒトの経路を介して成立する。米国では，毎年6人に1人が食中毒にかかると推定されている。症状としては食欲不振，悪心，嘔吐，下痢，腹部不快感...  さらに読む     )，この数字は依然として高いものの，過去の死亡率と比較すると2分の1から4分の1である。この減少は，世界の多くの地域で水の衛生状態が改善したこと，および下痢の乳児に対する経口補水療法の適切な使用によってもたらされている可能性が高い。""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/gastroenteritis/overview-of-gastroenteritis
bbeb64b954c09afdb1c0804de2301fe8,"{""en"": ""Clinical course may last 5 to 7 days."", ""vi"": ""Diễn biến lâm sàng có thể kéo dài từ 5 đến 7 ngày."", ""ja"": ""易感染性患者では，他のウイルス（例， サイトメガロウイルス     サイトメガロウイルス（CMV）感染症  サイトメガロウイルス（CMV，ヒトヘルペスウイルス5型）は，重症度に大きな幅のある感染症を引き起こす。伝染性単核球症に類似するが重度の咽頭炎を欠いた症候群がよくみられる。HIV感染患者，臓器移植レシピエント，およびその他の易感染性患者において，網膜炎など重度の局所疾患が生じうる。新生児および易感染性患者では，重度の全身性疾患が発生すること...  さらに読む     ， エンテロウイルス     エンテロウイルス感染症の概要  エンテロウイルスは，ライノウイルス（ 感冒を参照）およびヒトパレコウイルスとともに，ピコルナウイルス科（小さな［pico］RNAウイルス）に属する。ヒトパレコウイルス1型および2型は，かつてはエコーウイルス22型および23型と呼ばれていたが，現在ではパレコウイルスに再分類されている。全てのエンテロウイルスは不均一な抗原性を有...  さらに読む     ）も胃腸炎を引き起こす可能性がある。""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/gastroenteritis/rotavirus-gastroenteritis
95bd442a3da264072ee27562f8e608d9,"{""en"": ""Eluxadoline, which has mu-opioid receptor agonist and delta-opioid receptor antagonist effects, can be used to treat diarrhea-predominant IBS. The dose is 100 mg orally 2 times a day (75 mg 2 times a day if the 100-mg dose cannot be tolerated). It should not be used in patients who have had a cholecystectomy or a history of pancreatitis. Patients with diarrhea-predominant IBS may also be given the antibiotic rifaximin 550 mg orally 3 times a day for 14 days."", ""vi"": ""Eluxadoline, có tác dụng chủ vận thụ thể mu-opioid và tác dụng đối kháng thụ thể delta-opioid, có thể được sử dụng để điều trị IBS chủ yếu là tiêu chảy. Liều là 100 mg uống 2 lần/ngày (75 mg 2 lần/ngày nếu liều 100 mg không thể dung nạp được). Không nên sử dụng thuốc này trên những bệnh nhân đã cắt bỏ túi mật hoặc có tiền sử viêm tụy. Bệnh nhân IBS chủ yếu là tiêu chảy cũng có thể được dùng kháng sinh rifaximin 550 mg, uống 3 lần/ngày trong 14 ngày."", ""ja"": ""μオピオイド受容体作動薬の作用とδオピオイド受容体拮抗薬の作用を有するエルクサドリン（eluxadoline）は，IBSに関連した下痢の治療に使用できる。用量は100mg，1日2回（100mgで耐えられない場合は75mg，1日2回）である。胆嚢摘出術の既往がある患者に使用してはならない。""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/symptoms-of-gastrointestinal-disorders/diarrhea
a994fe469cee57c8368bd121209c0a46,"{""en"": ""The inguinal area and all surgical scars should be palpated for hernias     Hernias of the Abdominal Wall  A hernia of the abdominal wall is a protrusion of the abdominal contents through an acquired or congenital area of weakness or defect in the wall. Many hernias are asymptomatic, but some become...  read more        ."", ""vi"": ""Vùng bẹn và tất cả các vết sẹo phẫu thuật cần phải được khám để tìm thoát vị     Thoát vị thành bụng  Thoát vị của thành bụng là sự nhô ra của các tạng trong ổ bụng qua một vùng thành bụng yếu hoặc khuyết tật bẩm sinh. Nhiều thoát vị không có triệu chứng, nhưng một số trường hợp bị kẹt hoặc...  đọc thêm        ."", ""ja"": ""鼠径部および全ての手術瘢痕を触診して， ヘルニア     腹壁ヘルニア  腹壁ヘルニアは，腹壁の後天的または先天的な脆弱または欠損部位から腹腔内臓器が脱出した状態である。多くのヘルニアは無症状であるが，一部のヘルニアは嵌頓または絞扼状態となり，疼痛を引き起こし，直ちに手術を行う必要がある。診断は臨床的に行う。治療は待機的な外科的修復である。 （ 急性腹痛も参照のこと。）...  さらに読む        がないか確認すべきである。""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/approach-to-the-gastrointestinal-patient/evaluation-of-the-gastrointestinal-patient
ab27fba9f1b59ceacc73a0474599ca7a,"{""en"": ""Possibly discontinuation of causative drugs (some may be necessary)"", ""vi"": ""Có thể ngưng sử dụng các thuốc gây triệu chứng (một số có thể vẫn cần thiết)"", ""ja"": ""食物繊維の増加""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/symptoms-of-gastrointestinal-disorders/constipation
e5f908403c6c9d40b90334d4f935f722,"{""en"": ""History of present illness should elicit frequency and duration of vomiting; its relation to possible precipitants such as drug or toxin ingestion, head injury, and motion (eg, car, plane, boat, amusement rides); and whether vomitus contained bile (bitter, yellow-green) or blood (red or “coffee ground” material). Important associated symptoms include presence of abdominal pain and diarrhea, the last passage of stool and flatus, and presence of headache, vertigo, or both."", ""vi"": ""Tiền sử của bệnh hiện tại cần phải đưa ra tần suất và thời gian nôn; mối quan hệ của nó với các chất gây khởi phát có khả năng xảy ra như là nuốt phải thuốc hoặc chất độc, chấn thương đầu và sự di chuyển (ví dụ: xe hơi, máy bay, thuyền, các phương tiện giải trí); và chất nôn có chứa mật không (đắng, vàng xanh) hoặc chứa máu không (chất màu đỏ hoặc màu \""cà phê\""). Các triệu chứng quan trọng kèm theo bao gồm có đau bụng và tiêu chảy; lần cuối cùng đại tiện và đánh hơi và có đau đầu, chóng mặt, hoặc cả hai."", ""ja"": ""現病歴の聴取では，嘔吐の頻度と期間，薬物または毒素の摂取，頭部損傷，および乗り物（例，車，飛行機，船，遊園地の遊具）などの考えられる原因との関係，および吐物に胆汁（苦い，黄緑色）または血液（赤色または「コーヒー残渣」様物質）が混じっているかについて尋ねるべきである。重要な随伴症状として，腹痛および下痢の有無，最後の排便および放屁，ならびに頭痛および回転性めまいの有無などがある。""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/symptoms-of-gastrointestinal-disorders/nausea-and-vomiting
86e0156173caed9fd0fcc9706a013aa2,"{""en"": ""Chronic abdominal pain (CAP) is pain that persists for more than 3 months either continuously or intermittently. Intermittent pain may be referred to as recurrent abdominal pain (RAP). Acute abdominal pain     Acute Abdominal Pain  Abdominal pain is common and often inconsequential. Acute and severe abdominal pain, however, is almost always a symptom of intra-abdominal disease. It may be the sole indicator of the need...  read more      is discussed elsewhere. CAP occurs any time after 5 years of age. Up to 10% of children require evaluation for RAP. About 2% of adults, predominantly women, have CAP (a much higher percentage of adults have some type of chronic gastrointestinal [GI] symptoms, including nonulcer dyspepsia and various bowel disturbances)."", ""vi"": ""Đau bụng mạn tính (Chronic abdominal pain, CAP) kéo dài hơn 3 tháng liên tục hoặc ngắt quãng. Đau bụng không liên tục có thể xem như đau bụng tái phát (RAP). Đau bụng cấp     Đau bụng cấp tính  Đau bụng thường gặp và thường không quan trọng. Tuy nhiên, đau bụng dữ dội và cấp tính hầu như luôn là triệu chứng của bệnh lí trong ổ bụng. Nó có thể là chỉ điểm duy nhất cho biết cần phẫu...  đọc thêm      được thảo luận ở tài liệu khác. Đau bụng mạn tính xảy ra bất kỳ lứa tuổi nào sau 5 tuổi. Tối đa 10% số trẻ em cần được đánh giá tình trạng đau bụng tái phát. Khoảng 2% số người lớn, chủ yếu là phụ nữ, có đau bụng mạn tính (tỷ lệ phần trăm cao hơn nhiều ở người trưởng thành có một số loại triệu chứng tiêu hóa [GI] mạn tính, bao gồm khó tiêu không loét và các rối loạn nhu động ruột khác)."", ""ja"": ""慢性腹痛とは，3カ月以上にわたり連続的または間欠的に持続する腹痛のことである。間欠的な腹痛は，反復性腹痛と呼ばれることもある。 急性腹痛     急性腹痛  腹痛はよくみられる症状であり，重要ではない場合も多い。しかしながら，急性および重度の腹痛はほぼ常に腹腔内疾患の症状である。手術の必要性に関する唯一の指標である場合もあり，迅速な対処が必要である：特定の疾患では，症状出現から6時間未満で 腸管の壊疽および穿孔が起こる可能性がある（例，絞扼性閉塞または動脈塞栓による腸管への血液供給阻害）。腹痛...  さらに読む     については，本マニュアルの別の箇所で考察されている。慢性腹痛は5歳以降のいずれの年齢でも起こりうる。最大10％の小児患者で反復性腹痛の評価が必要になる。慢性腹痛は成人の約2％にみられ，その多くは女性である（機能性ディスペプシアや様々な腸管機能障害など，何らかの慢性消化管症状を有する成人では，頻度がはるかに高くなる）。""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/symptoms-of-gastrointestinal-disorders/chronic-abdominal-pain-and-recurrent-abdominal-pain
f575da3fcdc8835a13ecafa42cc16026,"{""en"": ""2. Keefer L, Ko CW, Ford AC: AGA clinical practice update on management of chronic gastrointestinal pain in disorders of gut-brain interaction: Expert review. Clin Gastroenterol Hepatol 19(12):2481–2488.e1, 2021. doi: 10.1016/j.cgh.2021.07.006"", ""vi"": ""Sau đây là một nguồn thông tin bằng tiếng Anh có thể hữu ích. Vui lòng lưu ý rằng CẨM NANG không chịu trách nhiệm về nội dung của tài liệu này."", ""ja"": ""American College of Gastroenterology's monograph on management of irritable bowel syndrome""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/approach-to-the-gastrointestinal-patient/disorders-of-gut-brain-interaction
ab27fba9f1b59ceacc73a0474599ca7a,"{""en"": ""American Gastroenterological Association: Medical position statement on constipation (2013)"", ""vi"": ""American Gastroenterological Association: Medical position statement on constipation (2013)"", ""ja"": ""正常では，排便しようとすると，直腸圧の上昇と協調して外肛門括約筋が弛緩する。この過程は，病因不明な1つ以上の機能不全（例，直腸の収縮障害，腹壁の過度の収縮，肛門の奇異性収縮，肛門の弛緩不全）によって影響を受けることがある。機能性排便障害はあらゆる年齢層で起こりうる。これに対し，直腸肛門抑制反射の喪失を原因とする ヒルシュスプルング病     ヒルシュスプルング病  ヒルシュスプルング病は，下部腸管（通常は結腸に限定される）の神経支配の先天異常であり，部分的または完全な機能的閉塞を引き起こす。症状は便秘と腹部膨隆である。診断は下部消化管造影と直腸生検による。肛門内圧検査が評価に役立つ可能性があり，内肛門括約筋の弛緩欠如が認められる。治療は手術である。 （ 消化器系の先天異常の概要も参照のこと。） ヒルシュスプルング病は，腸壁のマイスナーおよびアウエルバッハ神経叢が先天的に欠如すること（無神経節症）が...  さらに読む        は，ほぼ全例で乳児期または小児期に診断される。 過敏性腸症候群     過敏性腸症候群（IBS）  過敏性腸症候群は，繰り返す腹部不快感または腹痛を特徴とし，さらに排便との関連性，排便頻度の変化との関連性，または便の硬さの変化との関連性という特徴のうち少なくとも2つが認められる。原因は不明であり，病態生理も完全には解明されていない。診断は臨床的に行う。治療は対症療法であり，食事管理と薬剤投与（抗コリン薬やセロトニン受容体に作用する薬剤な...  さらに読む     （IBS）の患者には，IBSによる排便障害のために排便困難を来すことがある。""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/symptoms-of-gastrointestinal-disorders/constipation
